Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Casa de Condomínio;Barra da Tijuca;5;3;4;500;8500.0;900.0;0.0;17.0;Casa
Casa de Condomínio;São Cristóvão;2;1;2;100;2100.0;170.0;66.0;21.0;Casa
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;150;3200.0;1000.0;0.0;21.33;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;135;2800.0;560.0;0.0;20.74;Casa
Casa de Condomínio;Itanhangá;5;5;5;500;15000.0;1800.0;650.0;30.0;Casa
Casa de Condomínio;Vargem Grande;3;2;1;100;2100.0;415.0;85.0;21.0;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;10;3;480;15000.0;590.0;0.0;31.25;Casa
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1399.0;50.0;Casa
Casa de Condomínio;Barra da Tijuca;4;6;4;900;17000.0;1200.0;22000.0;18.89;Casa
Casa de Condomínio;Barra da Tijuca;6;4;4;662;10000.0;1129.0;1486.0;15.11;Casa
Casa de Condomínio;Barra da Tijuca;5;3;3;600;10000.0;2100.0;16070.0;16.67;Casa
Casa de Condomínio;Gávea;5;3;1;600;14500.0;570.0;980.0;24.17;Casa
Casa de Condomínio;Vargem Grande;1;1;0;50;1600.0;220.0;0.0;32.0;Casa
Casa de Condomínio;Barra da Tijuca;4;4;4;763;12000.0;800.0;2041.0;15.73;Casa
Casa de Condomínio;Barra da Tijuca;4;4;4;900;15000.0;1170.0;2100.0;16.67;Casa
Casa de Condomínio;Copacabana;2;1;1;80;3000.0;50.0;0.0;37.5;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;350;9000.0;550.0;3000.0;25.71;Casa
Casa de Condomínio;Barra da Tijuca;5;3;5;900;20000.0;1300.0;1600.0;22.22;Casa
Casa de Condomínio;Barra da Tijuca;3;3;3;400;7500.0;1900.0;0.0;18.75;Casa
Casa de Condomínio;Itanhangá;3;2;3;200;3600.0;480.0;0.0;18.0;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;4;3;500;9000.0;1000.0;900.0;18.0;Casa
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1050.0;0.0;50.0;Casa
Casa de Condomínio;Barra da Tijuca;4;3;4;300;10000.0;1055.0;5500.0;33.33;Casa
Casa de Condomínio;Barra da Tijuca;4;2;4;290;7000.0;7068.0;6800.0;24.14;Casa
Casa de Condomínio;Barra da Tijuca;4;3;2;250;7500.0;1300.0;680.0;30.0;Casa
Casa de Condomínio;Barra da Tijuca;4;3;4;460;12000.0;1000.0;1200.0;26.09;Casa
Casa de Condomínio;Barra da Tijuca;5;2;5;554;20000.0;1892.0;1743.0;36.1;Casa
Casa de Condomínio;Freguesia (Jacarepaguá);3;3;1;155;2000.0;530.0;1250.0;12.9;Casa
Casa de Condomínio;Barra da Tijuca;3;5;3;1000;20000.0;3000.0;0.0;20.0;Casa
Casa de Condomínio;Barra da Tijuca;5;3;4;450;15000.0;1711.0;2332.0;33.33;Casa
Casa de Vila;Piedade;2;1;0;70;1300.0;0.0;0.0;18.57;Casa
Casa de Vila;Jardim Sulacap;2;1;2;115;1600.0;1.0;60.0;13.91;Casa
Casa de Vila;Oswaldo Cruz;1;0;1;40;800.0;0.0;0.0;20.0;Casa
Casa de Vila;Quintino Bocaiúva;2;1;0;48;750.0;0.0;0.0;15.62;Casa
Casa de Vila;Jacarepaguá;3;1;0;100;2000.0;100.0;0.0;20.0;Casa
Casa de Vila;Realengo;2;1;0;150;1200.0;0.0;0.0;8.0;Casa
Casa de Vila;Irajá;2;0;0;53;900.0;0.0;0.0;16.98;Casa
Casa de Vila;Bonsucesso;2;1;0;52;1400.0;50.0;0.0;26.92;Casa
Casa de Vila;Campo Grande;2;0;0;100;850.0;0.0;0.0;8.5;Casa
Casa de Vila;Vila Isabel;2;0;0;55;1800.0;0.0;225.0;32.73;Casa
Casa de Vila;Ramos;2;0;0;58;900.0;0.0;0.0;15.52;Casa
Casa de Vila;Todos os Santos;2;1;0;85;1400.0;180.0;0.0;16.47;Casa
Casa de Vila;Méier;2;1;1;65;1800.0;0.0;0.0;27.69;Casa
Casa de Vila;Abolição;2;0;0;68;1200.0;65.0;135.0;17.65;Casa
Casa de Vila;Méier;3;1;1;80;2300.0;0.0;0.0;28.75;Casa
Casa de Vila;Bangu;2;1;0;100;1100.0;0.0;0.0;11.0;Casa
Casa de Vila;Santa Teresa;2;0;0;120;2000.0;0.0;0.0;16.67;Casa
Casa de Vila;Cachambi;2;0;0;59;1000.0;15.0;13.0;16.95;Casa
Casa de Vila;Jardim Botânico;1;0;0;35;2500.0;370.0;27.0;71.43;Casa
Casa de Vila;Méier;4;0;1;85;1600.0;0.0;0.0;18.82;Casa
Casa de Vila;Encantado;1;0;0;30;850.0;0.0;0.0;28.33;Casa
Casa de Vila;Vila da Penha;1;0;0;60;1100.0;80.0;0.0;18.33;Casa
Casa de Vila;Vila Isabel;2;0;0;80;1900.0;0.0;73.0;23.75;Casa
Casa de Vila;Marechal Hermes;1;0;0;88;750.0;76.0;0.0;8.52;Casa
Casa de Vila;Freguesia (Jacarepaguá);2;1;2;69;1400.0;30.0;13.0;20.29;Casa
Casa de Vila;Taquara;3;1;2;107;1900.0;120.0;78.0;17.76;Casa
Casa de Vila;Colégio;2;1;0;50;980.0;0.0;0.0;19.6;Casa
Casa de Vila;Pilares;1;0;0;22;450.0;131.0;17.0;20.45;Casa
Casa de Vila;Bento Ribeiro;1;0;0;30;480.0;0.0;0.0;16.0;Casa
Casa de Vila;Anchieta;2;1;0;80;1000.0;0.0;0.0;12.5;Casa
Casa de Vila;Freguesia (Jacarepaguá);2;0;0;61;1100.0;30.0;13.0;18.03;Casa
Casa de Vila;Ramos;0;0;0;20;600.0;0.0;0.0;30.0;Casa
Casa de Vila;Oswaldo Cruz;1;0;0;50;620.0;0.0;0.0;12.4;Casa
Casa de Vila;Maracanã;1;0;0;25;900.0;0.0;0.0;36.0;Casa
Casa de Vila;Irajá;2;0;0;70;1010.0;0.0;0.0;14.43;Casa
Casa de Vila;Vicente de Carvalho;1;0;0;50;600.0;0.0;0.0;12.0;Casa
Casa de Vila;Oswaldo Cruz;1;0;0;40;700.0;140.0;0.0;17.5;Casa
Casa de Vila;Botafogo;2;0;0;60;2400.0;120.0;0.0;40.0;Casa
Casa de Vila;Bangu;1;0;0;20;400.0;0.0;0.0;20.0;Casa
Casa de Vila;Engenho de Dentro;2;0;1;50;1200.0;0.0;135.0;24.0;Casa
Casa de Vila;Vila Isabel;4;2;1;78;2300.0;50.0;25.0;29.49;Casa
Casa de Vila;Anil;2;0;0;57;1100.0;25.0;0.0;19.3;Casa
Casa de Vila;Taquara;2;1;0;60;1100.0;200.0;14.0;18.33;Casa
Casa de Vila;Realengo;3;0;0;120;1200.0;0.0;0.0;10.0;Casa
Casa de Vila;Pavuna;1;0;0;41;600.0;67.0;0.0;14.63;Casa
Casa de Vila;Tijuca;2;0;0;78;1700.0;35.0;0.0;21.79;Casa
Casa de Vila;Vila Isabel;2;0;0;55;1500.0;30.0;21.0;27.27;Casa
Casa de Vila;Engenho de Dentro;1;0;0;50;1000.0;90.0;0.0;20.0;Casa
Casa de Vila;Jardim Botânico;2;0;1;50;3000.0;65.0;118.0;60.0;Casa
Casa de Vila;Engenho Novo;2;0;0;61;1000.0;0.0;0.0;16.39;Casa
Casa de Vila;Padre Miguel;2;0;0;50;870.0;0.0;2.0;17.4;Casa
Casa de Vila;Méier;2;1;1;65;1500.0;140.0;802.0;23.08;Casa
Casa de Vila;Ramos;1;0;0;40;750.0;0.0;0.0;18.75;Casa
Casa de Vila;Benfica;2;0;0;48;1200.0;40.0;14.0;25.0;Casa
Casa de Vila;Água Santa;1;0;0;40;600.0;100.0;14.0;15.0;Casa
Casa de Vila;Glória;1;0;0;89;2200.0;0.0;80.0;24.72;Casa
Casa de Vila;Vila Isabel;2;0;0;120;1500.0;230.0;46.0;12.5;Casa
Casa de Vila;Pavuna;1;0;0;30;450.0;20.0;50.0;15.0;Casa
Casa de Vila;Bento Ribeiro;1;0;0;53;700.0;40.0;0.0;13.21;Casa
Casa de Vila;Botafogo;2;1;0;50;2000.0;0.0;0.0;40.0;Casa
Casa de Vila;Pechincha;4;2;4;180;3000.0;0.0;0.0;16.67;Casa
Casa de Vila;Turiaçu;1;0;0;50;900.0;0.0;0.0;18.0;Casa
Casa de Vila;Taquara;0;0;0;28;500.0;0.0;35.0;17.86;Casa
Casa de Vila;Del Castilho;2;0;0;55;800.0;0.0;0.0;14.55;Casa
Casa de Vila;Vila Militar;1;0;0;30;500.0;0.0;0.0;16.67;Casa
Casa de Vila;Padre Miguel;1;0;0;40;670.0;0.0;2.0;16.75;Casa
Casa de Vila;Pilares;1;0;0;24;500.0;8.0;13.0;20.83;Casa
Casa de Vila;Tijuca;2;1;2;90;2700.0;600.0;170.0;30.0;Casa
Casa de Vila;Campo Grande;1;0;0;50;550.0;0.0;0.0;11.0;Casa
Casa de Vila;Campinho;2;1;0;71;1200.0;80.0;0.0;16.9;Casa
Casa de Vila;Riachuelo;2;0;0;100;1500.0;150.0;50.0;15.0;Casa
Casa de Vila;Quintino Bocaiúva;2;1;0;60;1100.0;0.0;0.0;18.33;Casa
Casa de Vila;Irajá;2;0;0;80;1310.0;0.0;0.0;16.38;Casa
Casa de Vila;Vicente de Carvalho;2;0;0;80;800.0;0.0;0.0;10.0;Casa
Casa de Vila;Vila Isabel;2;0;0;55;1400.0;80.0;25.0;25.45;Casa
Casa de Vila;Ramos;1;0;0;40;500.0;0.0;0.0;12.5;Casa
Casa de Vila;Guaratiba;2;0;0;50;500.0;0.0;0.0;10.0;Casa
Casa de Vila;Campo Grande;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Casa de Vila;Ramos;2;0;0;50;800.0;0.0;0.0;16.0;Casa
Casa de Vila;Engenho de Dentro;2;0;0;80;1800.0;50.0;0.0;22.5;Casa
Casa de Vila;Oswaldo Cruz;2;0;0;50;700.0;0.0;0.0;14.0;Casa
Casa de Vila;Pechincha;2;1;0;98;1350.0;330.0;36.0;13.78;Casa
Casa de Vila;Madureira;1;1;0;45;750.0;30.0;0.0;16.67;Casa
Casa de Vila;Paquetá;1;0;0;50;1100.0;0.0;7.0;22.0;Casa
Casa de Vila;Vila Isabel;2;0;0;120;1700.0;75.0;0.0;14.17;Casa
Casa de Vila;Tijuca;2;0;0;75;1500.0;342.0;0.0;20.0;Casa
Casa de Vila;Cascadura;1;0;0;23;750.0;0.0;0.0;32.61;Casa
Casa de Vila;Cachambi;3;0;0;110;1700.0;0.0;0.0;15.45;Casa
Casa de Vila;Lins de Vasconcelos;3;1;1;204;2800.0;430.0;68.0;13.73;Casa
Casa de Vila;Maracanã;2;0;0;50;2000.0;30.0;25.0;40.0;Casa
Casa de Vila;Ramos;2;1;0;45;1000.0;70.0;0.0;22.22;Casa
Casa de Vila;Madureira;2;1;0;78;1000.0;0.0;0.0;12.82;Casa
Casa de Vila;Bonsucesso;1;0;0;30;800.0;0.0;0.0;26.67;Casa
Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0;8.33;Casa
Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;0.0;0.0;18.0;Casa
Casa de Vila;Olaria;2;0;0;51;1000.0;0.0;0.0;19.61;Casa
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;16.67;Casa
Casa de Vila;Guadalupe;1;0;0;45;700.0;0.0;0.0;15.56;Casa
Casa de Vila;Tijuca;2;0;0;71;2500.0;0.0;60.0;35.21;Casa
Casa de Vila;Abolição;2;0;0;68;1200.0;0.0;12.0;17.65;Casa
Casa de Vila;Guadalupe;1;0;0;40;650.0;0.0;10.0;16.25;Casa
Casa de Vila;Méier;2;1;0;48;1800.0;60.0;0.0;37.5;Casa
Casa de Vila;Riachuelo;2;0;0;56;1090.0;0.0;0.0;19.46;Casa
Casa de Vila;São Cristóvão;1;0;0;60;1100.0;0.0;0.0;18.33;Casa
Casa de Vila;Tijuca;1;0;0;35;1200.0;10.0;260.0;34.29;Casa
Casa de Vila;Méier;2;0;0;80;1350.0;0.0;150.0;16.88;Casa
Casa de Vila;Todos os Santos;3;1;1;92;1500.0;80.0;13.0;16.3;Casa
Casa de Vila;Ramos;1;1;0;47;1000.0;0.0;0.0;21.28;Casa
Casa de Vila;Jacarepaguá;2;1;1;70;1200.0;0.0;0.0;17.14;Casa
Casa de Vila;Engenho de Dentro;3;0;0;100;2000.0;0.0;0.0;20.0;Casa
Casa de Vila;Cachambi;2;1;0;76;1508.0;0.0;0.0;19.84;Casa
Casa de Vila;Oswaldo Cruz;1;0;0;50;730.0;0.0;0.0;14.6;Casa
Casa de Vila;Engenho de Dentro;2;0;0;58;1000.0;0.0;13.0;17.24;Casa
Casa de Vila;Engenho Novo;3;0;0;80;1800.0;80.0;20.0;22.5;Casa
Casa de Vila;Botafogo;2;0;0;60;2900.0;0.0;68.0;48.33;Casa
Casa de Vila;Quintino Bocaiúva;1;0;0;34;600.0;0.0;0.0;17.65;Casa
Casa de Vila;Cascadura;1;0;0;36;750.0;0.0;0.0;20.83;Casa
Casa de Vila;Maracanã;2;0;0;65;1600.0;0.0;0.0;24.62;Casa
Casa de Vila;Ramos;3;1;0;90;1500.0;0.0;0.0;16.67;Casa
Casa de Vila;Freguesia (Ilha do Governador);3;1;1;110;2300.0;0.0;130.0;20.91;Casa
Casa de Vila;Magalhães Bastos;1;0;0;20;380.0;0.0;0.0;19.0;Casa
Casa de Vila;Madureira;1;0;0;40;600.0;0.0;0.0;15.0;Casa
Casa de Vila;Praça Seca;3;4;1;268;2000.0;30.0;1500.0;7.46;Casa
Casa de Vila;Irajá;2;0;0;50;660.0;0.0;0.0;13.2;Casa
Casa de Vila;Tijuca;2;1;1;52;2500.0;500.0;0.0;48.08;Casa
Casa de Vila;Oswaldo Cruz;1;0;0;25;500.0;0.0;0.0;20.0;Casa
Casa de Vila;Curicica;2;1;0;70;1650.0;50.0;0.0;23.57;Casa
Casa de Vila;Botafogo;2;1;1;81;2500.0;350.0;71.0;30.86;Casa
Casa de Vila;Vila Isabel;1;0;0;48;1200.0;0.0;66.0;25.0;Casa
Casa de Vila;Maracanã;3;1;0;120;1800.0;100.0;17.0;15.0;Casa
Casa de Vila;Riachuelo;1;0;0;24;680.0;0.0;16.0;28.33;Casa
Casa de Vila;Irajá;1;0;0;60;800.0;0.0;0.0;13.33;Casa
Casa de Vila;Piedade;2;1;0;60;900.0;100.0;0.0;15.0;Casa
Casa de Vila;Ramos;2;0;0;75;1500.0;0.0;0.0;20.0;Casa
Casa de Vila;Tijuca;3;1;0;140;3200.0;0.0;0.0;22.86;Casa
Casa de Vila;Vila Isabel;2;0;0;90;1500.0;40.0;76.0;16.67;Casa
Casa de Vila;Bento Ribeiro;1;1;0;35;500.0;0.0;0.0;14.29;Casa
Casa de Vila;Vila da Penha;1;0;0;40;900.0;0.0;0.0;22.5;Casa
Casa de Vila;Irajá;2;0;0;60;1100.0;0.0;0.0;18.33;Casa
Casa de Vila;Santo Cristo;4;0;0;110;2000.0;70.0;15.0;18.18;Casa
Casa de Vila;Guaratiba;1;0;0;24;400.0;0.0;0.0;16.67;Casa
Casa de Vila;Campo Grande;1;1;0;70;750.0;50.0;0.0;10.71;Casa
Casa de Vila;Rocha Miranda;2;0;0;60;860.0;0.0;23.0;14.33;Casa
Casa de Vila;Freguesia (Jacarepaguá);1;0;0;30;500.0;0.0;0.0;16.67;Casa
Casa de Vila;Engenho de Dentro;3;1;1;105;1500.0;0.0;0.0;14.29;Casa
Casa de Vila;Del Castilho;2;0;0;65;800.0;20.0;100.0;12.31;Casa
Casa de Vila;Rocha Miranda;2;0;0;35;750.0;0.0;0.0;21.43;Casa
Casa de Vila;Alto da Boa Vista;1;0;0;40;600.0;65.0;19.0;15.0;Casa
Casa de Vila;Engenho de Dentro;3;0;0;100;1800.0;0.0;0.0;18.0;Casa
Casa de Vila;Vaz Lobo;2;0;0;40;650.0;120.0;0.0;16.25;Casa
Casa de Vila;Maracanã;3;0;0;82;2400.0;150.0;0.0;29.27;Casa
Casa de Vila;Taquara;2;4;0;70;1300.0;250.0;14.0;18.57;Casa
Casa de Vila;Colégio;1;0;0;49;780.0;0.0;0.0;15.92;Casa
Casa de Vila;Tijuca;2;1;0;65;1800.0;227.0;50.0;27.69;Casa
Casa de Vila;São Cristóvão;3;1;1;65;1700.0;0.0;15.0;26.15;Casa
Casa de Vila;Vargem Pequena;2;0;1;50;850.0;50.0;0.0;17.0;Casa
Casa de Vila;Engenho de Dentro;1;0;0;32;700.0;0.0;17.0;21.88;Casa
Casa de Vila;Bento Ribeiro;1;0;0;40;600.0;0.0;0.0;15.0;Casa
Casa de Vila;Botafogo;4;0;0;131;3200.0;40.0;230.0;24.43;Casa
Casa de Vila;Pavuna;1;0;0;40;450.0;40.0;0.0;11.25;Casa
Casa de Vila;Cascadura;1;0;0;36;700.0;0.0;0.0;19.44;Casa
Casa de Vila;Cascadura;3;0;0;90;1200.0;0.0;0.0;13.33;Casa
Casa de Vila;Tijuca;3;0;0;87;2600.0;0.0;0.0;29.89;Casa
Casa de Vila;Quintino Bocaiúva;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Casa de Vila;Honório Gurgel;1;0;0;34;800.0;0.0;0.0;23.53;Casa
Casa de Vila;Freguesia (Jacarepaguá);2;1;0;162;1700.0;70.0;0.0;10.49;Casa
Casa de Vila;Engenho de Dentro;2;1;0;60;1500.0;50.0;0.0;25.0;Casa
Casa de Vila;Tijuca;2;0;0;95;2000.0;0.0;100.0;21.05;Casa
Casa de Vila;Realengo;1;0;0;70;750.0;0.0;0.0;10.71;Casa
Casa de Vila;Tanque;2;1;1;120;1800.0;40.0;25.0;15.0;Casa
Casa de Vila;Copacabana;2;1;1;80;3000.0;50.0;0.0;37.5;Casa
Casa de Vila;Andaraí;1;0;0;64;1200.0;80.0;0.0;18.75;Casa
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;16.67;Casa
Casa de Vila;Vila Isabel;2;0;0;60;1300.0;136.0;0.0;21.67;Casa
Casa de Vila;Ramos;2;0;0;70;1000.0;0.0;0.0;14.29;Casa
Casa de Vila;Cascadura;1;1;0;30;750.0;30.0;0.0;25.0;Casa
Casa de Vila;Catumbi;1;0;0;45;900.0;0.0;6.0;20.0;Casa
Casa de Vila;Santa Teresa;2;0;0;46;2000.0;0.0;0.0;43.48;Casa
Casa de Vila;Encantado;2;0;0;68;1000.0;50.0;35.0;14.71;Casa
Casa de Vila;Botafogo;3;0;0;90;2750.0;20.0;110.0;30.56;Casa
Casa de Vila;Riachuelo;2;0;0;41;1200.0;0.0;40.0;29.27;Casa
Casa de Vila;Cascadura;1;0;0;40;850.0;0.0;0.0;21.25;Casa
Casa de Vila;Ramos;1;0;0;40;600.0;0.0;0.0;15.0;Casa
Casa de Vila;Campo Grande;1;0;0;70;750.0;0.0;0.0;10.71;Casa
Casa de Vila;Realengo;2;0;0;70;1200.0;0.0;0.0;17.14;Casa
Casa de Vila;Cavalcanti;1;0;0;45;600.0;0.0;30.0;13.33;Casa
Casa de Vila;Ramos;1;0;0;35;700.0;0.0;0.0;20.0;Casa
Casa de Vila;Tijuca;2;0;0;70;1500.0;0.0;0.0;21.43;Casa
Casa de Vila;Colégio;2;1;0;50;980.0;0.0;0.0;19.6;Casa
Casa de Vila;Pechincha;3;2;1;155;2500.0;0.0;0.0;16.13;Casa
Casa de Vila;Padre Miguel;1;0;0;33;600.0;0.0;60.0;18.18;Casa
Casa de Vila;Méier;2;0;0;71;2000.0;0.0;36.0;28.17;Casa
Casa de Vila;Campo Grande;1;0;0;40;500.0;0.0;0.0;12.5;Casa
Casa de Vila;Olaria;1;0;0;45;700.0;0.0;0.0;15.56;Casa
Casa de Vila;Cachambi;2;0;0;100;1600.0;0.0;0.0;16.0;Casa
Casa de Vila;Vila Militar;1;0;0;30;500.0;0.0;0.0;16.67;Casa
Casa de Vila;Tanque;3;2;0;116;2100.0;90.0;40.0;18.1;Casa
Casa de Vila;Méier;3;1;0;82;2300.0;0.0;13.0;28.05;Casa
Casa de Vila;Riachuelo;2;0;0;47;1000.0;150.0;39.0;21.28;Casa
Casa de Vila;Irajá;2;1;0;88;1250.0;87.0;27.0;14.2;Casa
Casa de Vila;Vila Isabel;2;0;0;45;1600.0;0.0;0.0;35.56;Casa
Casa de Vila;Campo Grande;1;0;0;40;600.0;0.0;25.0;15.0;Casa
Casa de Vila;Braz de Pina;1;0;0;50;800.0;0.0;0.0;16.0;Casa
Casa de Vila;Cascadura;1;0;0;42;800.0;0.0;0.0;19.05;Casa
Casa de Vila;Méier;2;1;1;65;1800.0;0.0;0.0;27.69;Casa
Casa de Vila;Realengo;1;0;0;45;650.0;0.0;0.0;14.44;Casa
Casa de Vila;São Francisco Xavier;3;0;1;80;1200.0;0.0;17.0;15.0;Casa
Casa de Vila;Tijuca;2;0;0;73;2500.0;25.0;64.0;34.25;Casa
Casa de Vila;Engenho Novo;3;1;0;64;1760.0;50.0;0.0;27.5;Casa
Casa de Vila;Campo Grande;3;1;0;80;1300.0;0.0;0.0;16.25;Casa
Casa de Vila;São Cristóvão;1;0;0;33;1400.0;0.0;53.0;42.42;Casa
Casa de Vila;Piedade;2;0;1;80;1300.0;0.0;0.0;16.25;Casa
Casa de Vila;Curicica;1;0;0;24;500.0;60.0;250.0;20.83;Casa
Casa de Vila;Vigário Geral;3;0;1;198;1500.0;0.0;0.0;7.58;Casa
Casa de Vila;Freguesia (Jacarepaguá);2;0;0;65;1400.0;300.0;0.0;21.54;Casa
Casa de Vila;Riachuelo;2;0;0;41;900.0;0.0;135.0;21.95;Casa
Casa de Vila;Vaz Lobo;1;0;0;50;700.0;0.0;0.0;14.0;Casa
Casa de Vila;Rocha Miranda;1;0;0;44;700.0;0.0;0.0;15.91;Casa
Casa de Vila;Madureira;1;1;0;52;900.0;0.0;0.0;17.31;Casa
Casa de Vila;Bento Ribeiro;1;0;0;35;780.0;0.0;14.0;22.29;Casa
Casa de Vila;Vila da Penha;1;0;0;40;850.0;0.0;0.0;21.25;Casa
Casa de Vila;Vila Valqueire;2;1;0;65;980.0;0.0;60.0;15.08;Casa
Casa de Vila;São Cristóvão;1;0;0;45;1000.0;0.0;15.0;22.22;Casa
Casa de Vila;Lins de Vasconcelos;2;0;0;50;900.0;0.0;0.0;18.0;Casa
Casa de Vila;Vila Isabel;1;0;0;32;1000.0;125.0;12.0;31.25;Casa
Casa de Vila;Maracanã;3;0;0;80;2200.0;150.0;16.0;27.5;Casa
Casa de Vila;Olaria;1;0;0;40;800.0;0.0;0.0;20.0;Casa
Casa de Vila;Tijuca;2;0;0;75;2200.0;0.0;0.0;29.33;Casa
Casa de Vila;Riachuelo;2;0;0;43;1000.0;0.0;120.0;23.26;Casa
Casa de Vila;Quintino Bocaiúva;2;0;0;58;1000.0;0.0;0.0;17.24;Casa
Casa de Vila;Todos os Santos;3;1;1;92;1500.0;80.0;11.0;16.3;Casa
Casa de Vila;Riachuelo;3;0;0;73;850.0;0.0;0.0;11.64;Casa
Casa de Vila;Pavuna;2;0;0;55;600.0;0.0;0.0;10.91;Casa
